compl,accel,decel,answer,pred,loss
3,5,3,78,67.47375488,-10.52624512
3,5,3,79,67.47375488,-11.52624512
3,5,3,80,67.47375488,-12.52624512
3,5,3,81,67.47375488,-13.52624512
3,5,3,82,67.47375488,-14.52624512
3,5,3,83,67.47375488,-15.52624512
3,5,3,84,67.47375488,-16.52624512
3,5,3,85,67.47375488,-17.52624512
3,5,3,86,67.47375488,-18.52624512
3,5,3,87,67.47375488,-19.52624512
3,5,3,88,67.47375488,-20.52624512
3,5,3,89,67.47375488,-21.52624512
3,5,3,90,67.47375488,-22.52624512
3,5,3,91,67.47375488,-23.52624512
3,5,3,92,67.47375488,-24.52624512
3,5,3,93,67.47375488,-25.52624512
3,5,3,94,67.47375488,-26.52624512
3,5,3,95,67.47375488,-27.52624512
3,5,3,96,67.47375488,-28.52624512
3,5,3,97,67.47375488,-29.52624512
3,5,3,98,67.47375488,-30.52624512
3,5,3,99,67.47375488,-31.52624512
3,5,3,100,67.47375488,-32.52624512
3,5,4,1,73.13198853,72.13198853
3,5,4,2,73.13198853,71.13198853
3,5,4,3,73.13198853,70.13198853
3,5,4,4,73.13198853,69.13198853
3,5,4,5,73.13198853,68.13198853
3,5,4,6,73.13198853,67.13198853
3,5,4,7,73.13198853,66.13198853
3,5,4,8,73.13198853,65.13198853
3,5,4,9,73.13198853,64.13198853
3,5,4,10,73.13198853,63.13198853
3,5,4,11,73.13198853,62.13198853
3,5,4,12,73.13198853,61.13198853
3,5,4,13,73.13198853,60.13198853
3,5,4,14,73.13198853,59.13198853
3,5,4,15,73.13198853,58.13198853
3,5,4,16,73.13198853,57.13198853
3,5,4,17,73.13198853,56.13198853
3,5,4,18,73.13198853,55.13198853
3,5,4,19,73.13198853,54.13198853
3,5,4,20,73.13198853,53.13198853
3,5,4,21,73.13198853,52.13198853
3,5,4,22,73.13198853,51.13198853
3,5,4,23,73.13198853,50.13198853
3,5,4,24,73.13198853,49.13198853
3,5,4,25,73.13198853,48.13198853
3,5,4,26,73.13198853,47.13198853
3,5,4,27,73.13198853,46.13198853
3,5,4,28,73.13198853,45.13198853
3,5,4,29,73.13198853,44.13198853
3,5,4,30,73.13198853,43.13198853
3,5,4,31,73.13198853,42.13198853
3,5,4,32,73.13198853,41.13198853
3,5,4,33,73.13198853,40.13198853
3,5,4,34,73.13198853,39.13198853
3,5,4,35,73.13198853,38.13198853
3,5,4,36,73.13198853,37.13198853
3,5,4,37,73.13198853,36.13198853
3,5,4,38,73.13198853,35.13198853
3,5,4,39,73.13198853,34.13198853
3,5,4,40,73.13198853,33.13198853
3,5,4,41,73.13198853,32.13198853
3,5,4,42,73.13198853,31.13198853
3,5,4,43,73.13198853,30.13198853
3,5,4,44,73.13198853,29.13198853
3,5,4,45,73.13198853,28.13198853
3,5,4,46,73.13198853,27.13198853
3,5,4,47,73.13198853,26.13198853
3,5,4,48,73.13198853,25.13198853
3,5,4,49,73.13198853,24.13198853
3,5,4,50,73.13198853,23.13198853
3,5,4,51,73.13198853,22.13198853
3,5,4,52,73.13198853,21.13198853
3,5,4,53,73.13198853,20.13198853
3,5,4,54,73.13198853,19.13198853
3,5,4,55,73.13198853,18.13198853
3,5,4,56,73.13198853,17.13198853
3,5,4,57,73.13198853,16.13198853
3,5,4,58,73.13198853,15.13198853
3,5,4,59,73.13198853,14.13198853
3,5,4,60,73.13198853,13.13198853
3,5,4,61,73.13198853,12.13198853
3,5,4,62,73.13198853,11.13198853
3,5,4,63,73.13198853,10.13198853
3,5,4,64,73.13198853,9.131988525
3,5,4,65,73.13198853,8.131988525
3,5,4,66,73.13198853,7.131988525
3,5,4,67,73.13198853,6.131988525
3,5,4,68,73.13198853,5.131988525
3,5,4,69,73.13198853,4.131988525
3,5,4,70,73.13198853,3.131988525
3,5,4,71,73.13198853,2.131988525
3,5,4,72,73.13198853,1.131988525
3,5,4,73,73.13198853,0.131988525
3,5,4,74,73.13198853,-0.868011475
3,5,4,75,73.13198853,-1.868011475
3,5,4,76,73.13198853,-2.868011475
3,5,4,77,73.13198853,-3.868011475
3,5,4,78,73.13198853,-4.868011475
3,5,4,79,73.13198853,-5.868011475
3,5,4,80,73.13198853,-6.868011475
3,5,4,81,73.13198853,-7.868011475
3,5,4,82,73.13198853,-8.868011475
3,5,4,83,73.13198853,-9.868011475
3,5,4,84,73.13198853,-10.86801147
3,5,4,85,73.13198853,-11.86801147
3,5,4,86,73.13198853,-12.86801147
3,5,4,87,73.13198853,-13.86801147
3,5,4,88,73.13198853,-14.86801147
3,5,4,89,73.13198853,-15.86801147
3,5,4,90,73.13198853,-16.86801147
3,5,4,91,73.13198853,-17.86801147
3,5,4,92,73.13198853,-18.86801147
3,5,4,93,73.13198853,-19.86801147
3,5,4,94,73.13198853,-20.86801147
3,5,4,95,73.13198853,-21.86801147
3,5,4,96,73.13198853,-22.86801147
3,5,4,97,73.13198853,-23.86801147
3,5,4,98,73.13198853,-24.86801147
3,5,4,99,73.13198853,-25.86801147
3,5,4,100,73.13198853,-26.86801147
3,5,5,1,78.40372467,77.40372467
3,5,5,2,78.40372467,76.40372467
3,5,5,3,78.40372467,75.40372467
3,5,5,4,78.40372467,74.40372467
3,5,5,5,78.40372467,73.40372467
3,5,5,6,78.40372467,72.40372467
3,5,5,7,78.40372467,71.40372467
3,5,5,8,78.40372467,70.40372467
3,5,5,9,78.40372467,69.40372467
3,5,5,10,78.40372467,68.40372467
3,5,5,11,78.40372467,67.40372467
3,5,5,12,78.40372467,66.40372467
3,5,5,13,78.40372467,65.40372467
3,5,5,14,78.40372467,64.40372467
3,5,5,15,78.40372467,63.40372467
3,5,5,16,78.40372467,62.40372467
3,5,5,17,78.40372467,61.40372467
3,5,5,18,78.40372467,60.40372467
3,5,5,19,78.40372467,59.40372467
3,5,5,20,78.40372467,58.40372467
3,5,5,21,78.40372467,57.40372467
3,5,5,22,78.40372467,56.40372467
3,5,5,23,78.40372467,55.40372467
3,5,5,24,78.40372467,54.40372467
3,5,5,25,78.40372467,53.40372467
3,5,5,26,78.40372467,52.40372467
3,5,5,27,78.40372467,51.40372467
3,5,5,28,78.40372467,50.40372467
3,5,5,29,78.40372467,49.40372467
3,5,5,30,78.40372467,48.40372467
3,5,5,31,78.40372467,47.40372467
3,5,5,32,78.40372467,46.40372467
3,5,5,33,78.40372467,45.40372467
3,5,5,34,78.40372467,44.40372467
3,5,5,35,78.40372467,43.40372467
3,5,5,36,78.40372467,42.40372467
3,5,5,37,78.40372467,41.40372467
3,5,5,38,78.40372467,40.40372467
3,5,5,39,78.40372467,39.40372467
3,5,5,40,78.40372467,38.40372467
3,5,5,41,78.40372467,37.40372467
3,5,5,42,78.40372467,36.40372467
3,5,5,43,78.40372467,35.40372467
3,5,5,44,78.40372467,34.40372467
3,5,5,45,78.40372467,33.40372467
3,5,5,46,78.40372467,32.40372467
3,5,5,47,78.40372467,31.40372467
3,5,5,48,78.40372467,30.40372467
3,5,5,49,78.40372467,29.40372467
3,5,5,50,78.40372467,28.40372467
3,5,5,51,78.40372467,27.40372467
3,5,5,52,78.40372467,26.40372467
3,5,5,53,78.40372467,25.40372467
3,5,5,54,78.40372467,24.40372467
3,5,5,55,78.40372467,23.40372467
3,5,5,56,78.40372467,22.40372467
3,5,5,57,78.40372467,21.40372467
3,5,5,58,78.40372467,20.40372467
3,5,5,59,78.40372467,19.40372467
3,5,5,60,78.40372467,18.40372467
3,5,5,61,78.40372467,17.40372467
3,5,5,62,78.40372467,16.40372467
3,5,5,63,78.40372467,15.40372467
3,5,5,64,78.40372467,14.40372467
3,5,5,65,78.40372467,13.40372467
3,5,5,66,78.40372467,12.40372467
3,5,5,67,78.40372467,11.40372467
3,5,5,68,78.40372467,10.40372467
3,5,5,69,78.40372467,9.40372467
3,5,5,70,78.40372467,8.40372467
3,5,5,71,78.40372467,7.40372467
3,5,5,72,78.40372467,6.40372467
3,5,5,73,78.40372467,5.40372467
3,5,5,74,78.40372467,4.40372467
3,5,5,75,78.40372467,3.40372467
3,5,5,76,78.40372467,2.40372467
3,5,5,77,78.40372467,1.40372467
3,5,5,78,78.40372467,0.40372467
3,5,5,79,78.40372467,-0.59627533
3,5,5,80,78.40372467,-1.59627533
3,5,5,81,78.40372467,-2.59627533
3,5,5,82,78.40372467,-3.59627533
3,5,5,83,78.40372467,-4.59627533
3,5,5,84,78.40372467,-5.59627533
3,5,5,85,78.40372467,-6.59627533
3,5,5,86,78.40372467,-7.59627533
3,5,5,87,78.40372467,-8.59627533
3,5,5,88,78.40372467,-9.59627533
3,5,5,89,78.40372467,-10.59627533
3,5,5,90,78.40372467,-11.59627533
3,5,5,91,78.40372467,-12.59627533
3,5,5,92,78.40372467,-13.59627533
3,5,5,93,78.40372467,-14.59627533
3,5,5,94,78.40372467,-15.59627533
3,5,5,95,78.40372467,-16.59627533
3,5,5,96,78.40372467,-17.59627533
3,5,5,97,78.40372467,-18.59627533
3,5,5,98,78.40372467,-19.59627533
3,5,5,99,78.40372467,-20.59627533
3,5,5,100,78.40372467,-21.59627533
4,1,1,1,38.69841385,37.69841385
4,1,1,2,38.69841385,36.69841385
4,1,1,3,38.69841385,35.69841385
4,1,1,4,38.69841385,34.69841385
4,1,1,5,38.69841385,33.69841385
4,1,1,6,38.69841385,32.69841385
4,1,1,7,38.69841385,31.69841385
4,1,1,8,38.69841385,30.69841385
4,1,1,9,38.69841385,29.69841385
4,1,1,10,38.69841385,28.69841385
4,1,1,11,38.69841385,27.69841385
4,1,1,12,38.69841385,26.69841385
4,1,1,13,38.69841385,25.69841385
4,1,1,14,38.69841385,24.69841385
4,1,1,15,38.69841385,23.69841385
4,1,1,16,38.69841385,22.69841385
4,1,1,17,38.69841385,21.69841385
4,1,1,18,38.69841385,20.69841385
4,1,1,19,38.69841385,19.69841385
4,1,1,20,38.69841385,18.69841385
4,1,1,21,38.69841385,17.69841385
4,1,1,22,38.69841385,16.69841385
4,1,1,23,38.69841385,15.69841385
4,1,1,24,38.69841385,14.69841385
4,1,1,25,38.69841385,13.69841385
4,1,1,26,38.69841385,12.69841385
4,1,1,27,38.69841385,11.69841385
4,1,1,28,38.69841385,10.69841385
4,1,1,29,38.69841385,9.698413849
4,1,1,30,38.69841385,8.698413849
4,1,1,31,38.69841385,7.698413849
4,1,1,32,38.69841385,6.698413849
4,1,1,33,38.69841385,5.698413849
4,1,1,34,38.69841385,4.698413849
4,1,1,35,38.69841385,3.698413849
4,1,1,36,38.69841385,2.698413849
4,1,1,37,38.69841385,1.698413849
4,1,1,38,38.69841385,0.698413849
4,1,1,39,38.69841385,-0.301586151
4,1,1,40,38.69841385,-1.301586151
4,1,1,41,38.69841385,-2.301586151
4,1,1,42,38.69841385,-3.301586151
4,1,1,43,38.69841385,-4.301586151
4,1,1,44,38.69841385,-5.301586151
4,1,1,45,38.69841385,-6.301586151
4,1,1,46,38.69841385,-7.301586151
4,1,1,47,38.69841385,-8.301586151
4,1,1,48,38.69841385,-9.301586151
4,1,1,49,38.69841385,-10.30158615
4,1,1,50,38.69841385,-11.30158615
4,1,1,51,38.69841385,-12.30158615
4,1,1,52,38.69841385,-13.30158615
4,1,1,53,38.69841385,-14.30158615
4,1,1,54,38.69841385,-15.30158615
4,1,1,55,38.69841385,-16.30158615
4,1,1,56,38.69841385,-17.30158615
4,1,1,57,38.69841385,-18.30158615
4,1,1,58,38.69841385,-19.30158615
4,1,1,59,38.69841385,-20.30158615
4,1,1,60,38.69841385,-21.30158615
4,1,1,61,38.69841385,-22.30158615
4,1,1,62,38.69841385,-23.30158615
4,1,1,63,38.69841385,-24.30158615
4,1,1,64,38.69841385,-25.30158615
4,1,1,65,38.69841385,-26.30158615
4,1,1,66,38.69841385,-27.30158615
4,1,1,67,38.69841385,-28.30158615
4,1,1,68,38.69841385,-29.30158615
4,1,1,69,38.69841385,-30.30158615
4,1,1,70,38.69841385,-31.30158615
4,1,1,71,38.69841385,-32.30158615
4,1,1,72,38.69841385,-33.30158615
4,1,1,73,38.69841385,-34.30158615
4,1,1,74,38.69841385,-35.30158615
4,1,1,75,38.69841385,-36.30158615
4,1,1,76,38.69841385,-37.30158615
4,1,1,77,38.69841385,-38.30158615
4,1,1,78,38.69841385,-39.30158615
4,1,1,79,38.69841385,-40.30158615
4,1,1,80,38.69841385,-41.30158615
4,1,1,81,38.69841385,-42.30158615
4,1,1,82,38.69841385,-43.30158615
4,1,1,83,38.69841385,-44.30158615
4,1,1,84,38.69841385,-45.30158615
4,1,1,85,38.69841385,-46.30158615
4,1,1,86,38.69841385,-47.30158615
4,1,1,87,38.69841385,-48.30158615
4,1,1,88,38.69841385,-49.30158615
4,1,1,89,38.69841385,-50.30158615
4,1,1,90,38.69841385,-51.30158615
4,1,1,91,38.69841385,-52.30158615
4,1,1,92,38.69841385,-53.30158615
4,1,1,93,38.69841385,-54.30158615
4,1,1,94,38.69841385,-55.30158615
4,1,1,95,38.69841385,-56.30158615
4,1,1,96,38.69841385,-57.30158615
4,1,1,97,38.69841385,-58.30158615
4,1,1,98,38.69841385,-59.30158615
4,1,1,99,38.69841385,-60.30158615
4,1,1,100,38.69841385,-61.30158615
4,1,2,1,51.45627594,50.45627594
4,1,2,2,51.45627594,49.45627594
4,1,2,3,51.45627594,48.45627594
4,1,2,4,51.45627594,47.45627594
4,1,2,5,51.45627594,46.45627594
4,1,2,6,51.45627594,45.45627594
4,1,2,7,51.45627594,44.45627594
4,1,2,8,51.45627594,43.45627594
4,1,2,9,51.45627594,42.45627594
4,1,2,10,51.45627594,41.45627594
4,1,2,11,51.45627594,40.45627594
4,1,2,12,51.45627594,39.45627594
4,1,2,13,51.45627594,38.45627594
4,1,2,14,51.45627594,37.45627594
4,1,2,15,51.45627594,36.45627594
4,1,2,16,51.45627594,35.45627594
4,1,2,17,51.45627594,34.45627594
4,1,2,18,51.45627594,33.45627594
4,1,2,19,51.45627594,32.45627594
4,1,2,20,51.45627594,31.45627594
4,1,2,21,51.45627594,30.45627594
4,1,2,22,51.45627594,29.45627594
4,1,2,23,51.45627594,28.45627594
4,1,2,24,51.45627594,27.45627594
4,1,2,25,51.45627594,26.45627594
4,1,2,26,51.45627594,25.45627594
4,1,2,27,51.45627594,24.45627594
4,1,2,28,51.45627594,23.45627594
4,1,2,29,51.45627594,22.45627594
4,1,2,30,51.45627594,21.45627594
4,1,2,31,51.45627594,20.45627594
4,1,2,32,51.45627594,19.45627594
4,1,2,33,51.45627594,18.45627594
4,1,2,34,51.45627594,17.45627594
4,1,2,35,51.45627594,16.45627594
4,1,2,36,51.45627594,15.45627594
4,1,2,37,51.45627594,14.45627594
4,1,2,38,51.45627594,13.45627594
4,1,2,39,51.45627594,12.45627594
4,1,2,40,51.45627594,11.45627594
4,1,2,41,51.45627594,10.45627594
4,1,2,42,51.45627594,9.45627594
4,1,2,43,51.45627594,8.45627594
4,1,2,44,51.45627594,7.45627594
4,1,2,45,51.45627594,6.45627594
4,1,2,46,51.45627594,5.45627594
4,1,2,47,51.45627594,4.45627594
4,1,2,48,51.45627594,3.45627594
4,1,2,49,51.45627594,2.45627594
4,1,2,50,51.45627594,1.45627594
4,1,2,51,51.45627594,0.45627594
4,1,2,52,51.45627594,-0.54372406
4,1,2,53,51.45627594,-1.54372406
4,1,2,54,51.45627594,-2.54372406
4,1,2,55,51.45627594,-3.54372406
4,1,2,56,51.45627594,-4.54372406
4,1,2,57,51.45627594,-5.54372406
4,1,2,58,51.45627594,-6.54372406
4,1,2,59,51.45627594,-7.54372406
4,1,2,60,51.45627594,-8.54372406
4,1,2,61,51.45627594,-9.54372406
4,1,2,62,51.45627594,-10.54372406
4,1,2,63,51.45627594,-11.54372406
4,1,2,64,51.45627594,-12.54372406
4,1,2,65,51.45627594,-13.54372406
4,1,2,66,51.45627594,-14.54372406
4,1,2,67,51.45627594,-15.54372406
4,1,2,68,51.45627594,-16.54372406
4,1,2,69,51.45627594,-17.54372406
4,1,2,70,51.45627594,-18.54372406
4,1,2,71,51.45627594,-19.54372406
4,1,2,72,51.45627594,-20.54372406
4,1,2,73,51.45627594,-21.54372406
4,1,2,74,51.45627594,-22.54372406
4,1,2,75,51.45627594,-23.54372406
4,1,2,76,51.45627594,-24.54372406
4,1,2,77,51.45627594,-25.54372406
4,1,2,78,51.45627594,-26.54372406
4,1,2,79,51.45627594,-27.54372406
4,1,2,80,51.45627594,-28.54372406
4,1,2,81,51.45627594,-29.54372406
4,1,2,82,51.45627594,-30.54372406
4,1,2,83,51.45627594,-31.54372406
4,1,2,84,51.45627594,-32.54372406
4,1,2,85,51.45627594,-33.54372406
4,1,2,86,51.45627594,-34.54372406
4,1,2,87,51.45627594,-35.54372406
4,1,2,88,51.45627594,-36.54372406
4,1,2,89,51.45627594,-37.54372406
4,1,2,90,51.45627594,-38.54372406
4,1,2,91,51.45627594,-39.54372406
4,1,2,92,51.45627594,-40.54372406
4,1,2,93,51.45627594,-41.54372406
4,1,2,94,51.45627594,-42.54372406
4,1,2,95,51.45627594,-43.54372406
4,1,2,96,51.45627594,-44.54372406
4,1,2,97,51.45627594,-45.54372406
4,1,2,98,51.45627594,-46.54372406
4,1,2,99,51.45627594,-47.54372406
4,1,2,100,51.45627594,-48.54372406
4,1,3,1,64.04786682,63.04786682
4,1,3,2,64.04786682,62.04786682
4,1,3,3,64.04786682,61.04786682
4,1,3,4,64.04786682,60.04786682
4,1,3,5,64.04786682,59.04786682
4,1,3,6,64.04786682,58.04786682
4,1,3,7,64.04786682,57.04786682
4,1,3,8,64.04786682,56.04786682
4,1,3,9,64.04786682,55.04786682
4,1,3,10,64.04786682,54.04786682
4,1,3,11,64.04786682,53.04786682
4,1,3,12,64.04786682,52.04786682
4,1,3,13,64.04786682,51.04786682
4,1,3,14,64.04786682,50.04786682
4,1,3,15,64.04786682,49.04786682
4,1,3,16,64.04786682,48.04786682
4,1,3,17,64.04786682,47.04786682
4,1,3,18,64.04786682,46.04786682
4,1,3,19,64.04786682,45.04786682
4,1,3,20,64.04786682,44.04786682
4,1,3,21,64.04786682,43.04786682
4,1,3,22,64.04786682,42.04786682
4,1,3,23,64.04786682,41.04786682
4,1,3,24,64.04786682,40.04786682
4,1,3,25,64.04786682,39.04786682
4,1,3,26,64.04786682,38.04786682
4,1,3,27,64.04786682,37.04786682
4,1,3,28,64.04786682,36.04786682
4,1,3,29,64.04786682,35.04786682
4,1,3,30,64.04786682,34.04786682
4,1,3,31,64.04786682,33.04786682
4,1,3,32,64.04786682,32.04786682
4,1,3,33,64.04786682,31.04786682
4,1,3,34,64.04786682,30.04786682
4,1,3,35,64.04786682,29.04786682
4,1,3,36,64.04786682,28.04786682
4,1,3,37,64.04786682,27.04786682
4,1,3,38,64.04786682,26.04786682
4,1,3,39,64.04786682,25.04786682
4,1,3,40,64.04786682,24.04786682
4,1,3,41,64.04786682,23.04786682
4,1,3,42,64.04786682,22.04786682
4,1,3,43,64.04786682,21.04786682
4,1,3,44,64.04786682,20.04786682
4,1,3,45,64.04786682,19.04786682
4,1,3,46,64.04786682,18.04786682
4,1,3,47,64.04786682,17.04786682
4,1,3,48,64.04786682,16.04786682
4,1,3,49,64.04786682,15.04786682
4,1,3,50,64.04786682,14.04786682
4,1,3,51,64.04786682,13.04786682
4,1,3,52,64.04786682,12.04786682
4,1,3,53,64.04786682,11.04786682
4,1,3,54,64.04786682,10.04786682
4,1,3,55,64.04786682,9.047866821
4,1,3,56,64.04786682,8.047866821
4,1,3,57,64.04786682,7.047866821
4,1,3,58,64.04786682,6.047866821
4,1,3,59,64.04786682,5.047866821
4,1,3,60,64.04786682,4.047866821
4,1,3,61,64.04786682,3.047866821
4,1,3,62,64.04786682,2.047866821
4,1,3,63,64.04786682,1.047866821
4,1,3,64,64.04786682,0.047866821
4,1,3,65,64.04786682,-0.952133179
4,1,3,66,64.04786682,-1.952133179
4,1,3,67,64.04786682,-2.952133179
4,1,3,68,64.04786682,-3.952133179
4,1,3,69,64.04786682,-4.952133179
4,1,3,70,64.04786682,-5.952133179
4,1,3,71,64.04786682,-6.952133179
4,1,3,72,64.04786682,-7.952133179
4,1,3,73,64.04786682,-8.952133179
4,1,3,74,64.04786682,-9.952133179
4,1,3,75,64.04786682,-10.95213318
4,1,3,76,64.04786682,-11.95213318
4,1,3,77,64.04786682,-12.95213318
4,1,3,78,64.04786682,-13.95213318
4,1,3,79,64.04786682,-14.95213318
4,1,3,80,64.04786682,-15.95213318
4,1,3,81,64.04786682,-16.95213318
4,1,3,82,64.04786682,-17.95213318
4,1,3,83,64.04786682,-18.95213318
4,1,3,84,64.04786682,-19.95213318
4,1,3,85,64.04786682,-20.95213318
4,1,3,86,64.04786682,-21.95213318
4,1,3,87,64.04786682,-22.95213318
4,1,3,88,64.04786682,-23.95213318
4,1,3,89,64.04786682,-24.95213318
4,1,3,90,64.04786682,-25.95213318
4,1,3,91,64.04786682,-26.95213318
4,1,3,92,64.04786682,-27.95213318
4,1,3,93,64.04786682,-28.95213318
4,1,3,94,64.04786682,-29.95213318
4,1,3,95,64.04786682,-30.95213318
4,1,3,96,64.04786682,-31.95213318
4,1,3,97,64.04786682,-32.95213318
4,1,3,98,64.04786682,-33.95213318
4,1,3,99,64.04786682,-34.95213318
4,1,3,100,64.04786682,-35.95213318
4,1,4,1,72.17262268,71.17262268
4,1,4,2,72.17262268,70.17262268
4,1,4,3,72.17262268,69.17262268
4,1,4,4,72.17262268,68.17262268
4,1,4,5,72.17262268,67.17262268
4,1,4,6,72.17262268,66.17262268
4,1,4,7,72.17262268,65.17262268
4,1,4,8,72.17262268,64.17262268
4,1,4,9,72.17262268,63.17262268
4,1,4,10,72.17262268,62.17262268
4,1,4,11,72.17262268,61.17262268
4,1,4,12,72.17262268,60.17262268
4,1,4,13,72.17262268,59.17262268
4,1,4,14,72.17262268,58.17262268
4,1,4,15,72.17262268,57.17262268
4,1,4,16,72.17262268,56.17262268
4,1,4,17,72.17262268,55.17262268
4,1,4,18,72.17262268,54.17262268
4,1,4,19,72.17262268,53.17262268
4,1,4,20,72.17262268,52.17262268
4,1,4,21,72.17262268,51.17262268
4,1,4,22,72.17262268,50.17262268
4,1,4,23,72.17262268,49.17262268
4,1,4,24,72.17262268,48.17262268
4,1,4,25,72.17262268,47.17262268
4,1,4,26,72.17262268,46.17262268
4,1,4,27,72.17262268,45.17262268
4,1,4,28,72.17262268,44.17262268
4,1,4,29,72.17262268,43.17262268
4,1,4,30,72.17262268,42.17262268
4,1,4,31,72.17262268,41.17262268
4,1,4,32,72.17262268,40.17262268
4,1,4,33,72.17262268,39.17262268
4,1,4,34,72.17262268,38.17262268
4,1,4,35,72.17262268,37.17262268
4,1,4,36,72.17262268,36.17262268
4,1,4,37,72.17262268,35.17262268
4,1,4,38,72.17262268,34.17262268
4,1,4,39,72.17262268,33.17262268
4,1,4,40,72.17262268,32.17262268
4,1,4,41,72.17262268,31.17262268
4,1,4,42,72.17262268,30.17262268
4,1,4,43,72.17262268,29.17262268
4,1,4,44,72.17262268,28.17262268
4,1,4,45,72.17262268,27.17262268
4,1,4,46,72.17262268,26.17262268
4,1,4,47,72.17262268,25.17262268
4,1,4,48,72.17262268,24.17262268
4,1,4,49,72.17262268,23.17262268
4,1,4,50,72.17262268,22.17262268
4,1,4,51,72.17262268,21.17262268
4,1,4,52,72.17262268,20.17262268
4,1,4,53,72.17262268,19.17262268
4,1,4,54,72.17262268,18.17262268
4,1,4,55,72.17262268,17.17262268
4,1,4,56,72.17262268,16.17262268
4,1,4,57,72.17262268,15.17262268
4,1,4,58,72.17262268,14.17262268
4,1,4,59,72.17262268,13.17262268
4,1,4,60,72.17262268,12.17262268
4,1,4,61,72.17262268,11.17262268
4,1,4,62,72.17262268,10.17262268
4,1,4,63,72.17262268,9.172622681
4,1,4,64,72.17262268,8.172622681
4,1,4,65,72.17262268,7.172622681
4,1,4,66,72.17262268,6.172622681
4,1,4,67,72.17262268,5.172622681
4,1,4,68,72.17262268,4.172622681
4,1,4,69,72.17262268,3.172622681
4,1,4,70,72.17262268,2.172622681
4,1,4,71,72.17262268,1.172622681
4,1,4,72,72.17262268,0.172622681
4,1,4,73,72.17262268,-0.827377319
4,1,4,74,72.17262268,-1.827377319
4,1,4,75,72.17262268,-2.827377319
4,1,4,76,72.17262268,-3.827377319
4,1,4,77,72.17262268,-4.827377319
4,1,4,78,72.17262268,-5.827377319
4,1,4,79,72.17262268,-6.827377319
4,1,4,80,72.17262268,-7.827377319
4,1,4,81,72.17262268,-8.827377319
4,1,4,82,72.17262268,-9.827377319
4,1,4,83,72.17262268,-10.82737732
4,1,4,84,72.17262268,-11.82737732
4,1,4,85,72.17262268,-12.82737732
4,1,4,86,72.17262268,-13.82737732
4,1,4,87,72.17262268,-14.82737732
4,1,4,88,72.17262268,-15.82737732
4,1,4,89,72.17262268,-16.82737732
4,1,4,90,72.17262268,-17.82737732
4,1,4,91,72.17262268,-18.82737732
4,1,4,92,72.17262268,-19.82737732
4,1,4,93,72.17262268,-20.82737732
4,1,4,94,72.17262268,-21.82737732
4,1,4,95,72.17262268,-22.82737732
4,1,4,96,72.17262268,-23.82737732
4,1,4,97,72.17262268,-24.82737732
4,1,4,98,72.17262268,-25.82737732
4,1,4,99,72.17262268,-26.82737732
4,1,4,100,72.17262268,-27.82737732
4,1,5,1,78.20809937,77.20809937
4,1,5,2,78.20809937,76.20809937
4,1,5,3,78.20809937,75.20809937
4,1,5,4,78.20809937,74.20809937
4,1,5,5,78.20809937,73.20809937
4,1,5,6,78.20809937,72.20809937
4,1,5,7,78.20809937,71.20809937
4,1,5,8,78.20809937,70.20809937
4,1,5,9,78.20809937,69.20809937
4,1,5,10,78.20809937,68.20809937
4,1,5,11,78.20809937,67.20809937
4,1,5,12,78.20809937,66.20809937
4,1,5,13,78.20809937,65.20809937
4,1,5,14,78.20809937,64.20809937
4,1,5,15,78.20809937,63.20809937
4,1,5,16,78.20809937,62.20809937
4,1,5,17,78.20809937,61.20809937
4,1,5,18,78.20809937,60.20809937
4,1,5,19,78.20809937,59.20809937
4,1,5,20,78.20809937,58.20809937
4,1,5,21,78.20809937,57.20809937
4,1,5,22,78.20809937,56.20809937
4,1,5,23,78.20809937,55.20809937
4,1,5,24,78.20809937,54.20809937
4,1,5,25,78.20809937,53.20809937
4,1,5,26,78.20809937,52.20809937
4,1,5,27,78.20809937,51.20809937
4,1,5,28,78.20809937,50.20809937
4,1,5,29,78.20809937,49.20809937
4,1,5,30,78.20809937,48.20809937
4,1,5,31,78.20809937,47.20809937
4,1,5,32,78.20809937,46.20809937
4,1,5,33,78.20809937,45.20809937
4,1,5,34,78.20809937,44.20809937
4,1,5,35,78.20809937,43.20809937
4,1,5,36,78.20809937,42.20809937
4,1,5,37,78.20809937,41.20809937
4,1,5,38,78.20809937,40.20809937
4,1,5,39,78.20809937,39.20809937
4,1,5,40,78.20809937,38.20809937
4,1,5,41,78.20809937,37.20809937
4,1,5,42,78.20809937,36.20809937
4,1,5,43,78.20809937,35.20809937
4,1,5,44,78.20809937,34.20809937
4,1,5,45,78.20809937,33.20809937
4,1,5,46,78.20809937,32.20809937
4,1,5,47,78.20809937,31.20809937
4,1,5,48,78.20809937,30.20809937
4,1,5,49,78.20809937,29.20809937
4,1,5,50,78.20809937,28.20809937
4,1,5,51,78.20809937,27.20809937
4,1,5,52,78.20809937,26.20809937
4,1,5,53,78.20809937,25.20809937
4,1,5,54,78.20809937,24.20809937
4,1,5,55,78.20809937,23.20809937
4,1,5,56,78.20809937,22.20809937
4,1,5,57,78.20809937,21.20809937
4,1,5,58,78.20809937,20.20809937
4,1,5,59,78.20809937,19.20809937
4,1,5,60,78.20809937,18.20809937
4,1,5,61,78.20809937,17.20809937
4,1,5,62,78.20809937,16.20809937
4,1,5,63,78.20809937,15.20809937
