compl,accel,decel,result,cluster_ca,cluster_cd,cluster_ad,cluster_cad
3,3,2,15,13,2,1,1
3,3,2,16,13,2,1,1
3,3,2,17,13,2,1,1
3,3,2,18,13,2,1,1
3,3,2,19,13,2,1,1
3,3,2,20,13,2,1,1
3,3,2,21,13,2,1,1
3,3,2,22,13,2,1,1
3,3,2,23,13,2,1,1
3,3,2,24,13,2,1,1
3,3,2,25,13,2,1,1
3,3,2,26,13,2,1,1
3,3,2,27,13,2,1,1
3,3,2,28,13,2,1,1
3,3,2,29,13,2,1,1
3,3,2,30,13,2,1,1
3,3,2,31,13,2,1,1
3,3,2,32,13,2,1,1
3,3,2,33,13,2,1,1
3,3,2,34,13,2,1,1
3,3,2,35,13,2,1,1
3,3,2,36,13,2,1,1
3,3,2,37,13,2,1,1
3,3,2,38,13,2,1,1
3,3,2,39,13,2,1,1
3,3,2,40,13,2,1,1
3,3,2,41,13,2,1,1
3,3,2,42,13,2,1,1
3,3,2,43,13,2,1,1
3,3,2,44,13,2,1,1
3,3,2,45,13,2,1,1
3,3,2,46,13,2,1,1
3,3,2,47,13,2,1,1
3,3,2,48,13,2,1,1
3,3,2,49,13,2,1,1
3,3,2,50,13,2,1,1
3,3,2,51,13,2,1,1
3,3,2,52,13,2,1,1
3,3,2,53,13,2,1,1
3,3,2,54,13,2,1,1
3,3,2,55,13,2,1,1
3,3,2,56,13,2,1,1
3,3,2,57,13,2,1,1
3,3,2,58,13,2,1,1
3,3,2,59,13,2,1,1
3,3,2,60,13,2,1,1
3,3,2,61,13,2,1,1
3,3,2,62,13,2,1,1
3,3,2,63,13,2,1,1
3,3,2,64,13,2,1,1
3,3,2,65,13,2,1,1
3,3,2,66,13,2,1,1
3,3,2,67,13,2,1,1
3,3,2,68,13,2,1,1
3,3,2,69,13,2,1,1
3,3,2,70,13,2,1,1
3,3,2,71,13,2,1,1
3,3,2,72,13,2,1,1
3,3,2,73,13,2,1,1
3,3,2,74,13,2,1,1
3,3,2,75,13,2,1,1
3,3,2,76,13,2,1,1
3,3,2,77,13,2,1,1
3,3,2,78,13,2,1,1
3,3,2,79,13,2,1,1
3,3,2,80,13,2,1,1
3,3,2,81,13,2,1,1
3,3,2,82,13,2,1,1
3,3,2,83,13,2,1,1
3,3,2,84,13,2,1,1
3,3,2,85,13,2,1,1
3,3,2,86,13,2,1,1
3,3,2,87,13,2,1,1
3,3,2,88,13,2,1,1
3,3,2,89,13,2,1,1
3,3,2,90,13,2,1,1
3,3,2,91,13,2,1,1
3,3,2,92,13,2,1,1
3,3,2,93,13,2,1,1
3,3,2,94,13,2,1,1
3,3,2,95,13,2,1,1
3,3,2,96,13,2,1,1
3,3,2,97,13,2,1,1
3,3,2,98,13,2,1,1
3,3,2,99,13,2,1,1
3,3,2,100,13,2,1,1
3,3,3,1,13,2,1,1
3,3,3,2,13,2,1,1
3,3,3,3,13,2,1,1
3,3,3,4,13,2,1,1
3,3,3,5,13,2,1,1
3,3,3,6,13,2,1,1
3,3,3,7,13,2,1,1
3,3,3,8,13,2,1,1
3,3,3,9,13,2,1,1
3,3,3,10,13,2,1,1
3,3,3,11,13,2,1,1
3,3,3,12,13,2,1,1
3,3,3,13,13,2,1,1
3,3,3,14,13,2,1,1
3,3,3,15,13,2,1,1
3,3,3,16,13,2,1,1
3,3,3,17,13,2,1,1
3,3,3,18,13,2,1,1
3,3,3,19,13,2,1,1
3,3,3,20,13,2,1,1
3,3,3,21,13,2,1,1
3,3,3,22,13,2,1,1
3,3,3,23,13,2,1,1
3,3,3,24,13,2,1,1
3,3,3,25,13,2,1,1
3,3,3,26,13,2,1,1
3,3,3,27,13,2,1,1
3,3,3,28,13,2,1,1
3,3,3,29,13,2,1,1
3,3,3,30,13,2,1,1
3,3,3,31,13,2,1,1
3,3,3,32,13,2,1,1
3,3,3,33,13,2,1,1
3,3,3,34,13,2,1,1
3,3,3,35,13,2,1,1
3,3,3,36,13,2,1,1
3,3,3,37,13,2,1,1
3,3,3,38,13,2,1,1
3,3,3,39,13,2,1,1
3,3,3,40,13,2,1,1
3,3,3,41,13,2,1,1
3,3,3,42,13,2,1,1
3,3,3,43,13,2,1,1
3,3,3,44,13,2,1,1
3,3,3,45,13,2,1,1
3,3,3,46,13,2,1,1
3,3,3,47,13,2,1,1
3,3,3,48,13,2,1,1
3,3,3,49,13,2,1,1
3,3,3,50,13,2,1,1
3,3,3,51,13,2,1,1
3,3,3,52,13,2,1,1
3,3,3,53,13,2,1,1
3,3,3,54,13,2,1,1
3,3,3,55,13,2,1,1
3,3,3,56,13,2,1,1
3,3,3,57,13,2,1,1
3,3,3,58,13,2,1,1
3,3,3,59,13,2,1,1
3,3,3,60,13,2,1,1
3,3,3,61,13,2,1,1
3,3,3,62,13,2,1,1
3,3,3,63,13,2,1,1
3,3,3,64,13,2,1,1
3,3,3,65,13,2,1,1
3,3,3,66,13,2,1,1
3,3,3,67,13,2,1,1
3,3,3,68,13,2,1,1
3,3,3,69,13,2,1,1
3,3,3,70,13,2,1,1
3,3,3,71,13,2,1,1
3,3,3,72,13,2,1,1
3,3,3,73,13,2,1,1
3,3,3,74,13,2,1,1
3,3,3,75,13,2,1,1
3,3,3,76,13,2,1,1
3,3,3,77,13,2,1,1
3,3,3,78,13,2,1,1
3,3,3,79,13,2,1,1
3,3,3,80,13,2,1,1
3,3,3,81,13,2,1,1
3,3,3,82,13,2,1,1
3,3,3,83,13,2,1,1
3,3,3,84,13,2,1,1
3,3,3,85,13,2,1,1
3,3,3,86,13,2,1,1
3,3,3,87,13,2,1,1
3,3,3,88,13,2,1,1
3,3,3,89,13,2,1,1
3,3,3,90,13,2,1,1
3,3,3,91,13,2,1,1
3,3,3,92,13,2,1,1
3,3,3,93,13,2,1,1
3,3,3,94,13,2,1,1
3,3,3,95,13,2,1,1
3,3,3,96,13,2,1,1
3,3,3,97,13,2,1,1
3,3,3,98,13,2,1,1
3,3,3,99,13,2,1,1
3,3,3,100,13,2,1,1
3,3,4,1,13,3,1,1
3,3,4,2,13,3,1,1
3,3,4,3,13,3,1,1
3,3,4,4,13,3,1,1
3,3,4,5,13,3,1,1
3,3,4,6,13,3,1,1
3,3,4,7,13,3,1,1
3,3,4,8,13,3,1,1
3,3,4,9,13,3,1,1
3,3,4,10,13,3,1,1
3,3,4,11,13,3,1,1
3,3,4,12,13,3,1,1
3,3,4,13,13,3,1,1
3,3,4,14,13,3,1,1
3,3,4,15,13,3,1,1
3,3,4,16,13,3,1,1
3,3,4,17,13,3,1,1
3,3,4,18,13,3,1,1
3,3,4,19,13,3,1,1
3,3,4,20,13,3,1,1
3,3,4,21,13,3,1,1
3,3,4,22,13,3,1,1
3,3,4,23,13,3,1,1
3,3,4,24,13,3,1,1
3,3,4,25,13,3,1,1
3,3,4,26,13,3,1,1
3,3,4,27,13,3,1,1
3,3,4,28,13,3,1,1
3,3,4,29,13,3,1,1
3,3,4,30,13,3,1,1
3,3,4,31,13,3,1,1
3,3,4,32,13,3,1,1
3,3,4,33,13,3,1,1
3,3,4,34,13,3,1,1
3,3,4,35,13,3,1,1
3,3,4,36,13,3,1,1
3,3,4,37,13,3,1,1
3,3,4,38,13,3,1,1
3,3,4,39,13,3,1,1
3,3,4,40,13,3,1,1
3,3,4,41,13,3,1,1
3,3,4,42,13,3,1,1
3,3,4,43,13,3,1,1
3,3,4,44,13,3,1,1
3,3,4,45,13,3,1,1
3,3,4,46,13,3,1,1
3,3,4,47,13,3,1,1
3,3,4,48,13,3,1,1
3,3,4,49,13,3,1,1
3,3,4,50,13,3,1,1
3,3,4,51,13,3,1,1
3,3,4,52,13,3,1,1
3,3,4,53,13,3,1,1
3,3,4,54,13,3,1,1
3,3,4,55,13,3,1,1
3,3,4,56,13,3,1,1
3,3,4,57,13,3,1,1
3,3,4,58,13,3,1,1
3,3,4,59,13,3,1,1
3,3,4,60,13,3,1,1
3,3,4,61,13,3,1,1
3,3,4,62,13,3,1,1
3,3,4,63,13,3,1,1
3,3,4,64,13,3,1,1
3,3,4,65,13,3,1,1
3,3,4,66,13,3,1,1
3,3,4,67,13,3,1,1
3,3,4,68,13,3,1,1
3,3,4,69,13,3,1,1
3,3,4,70,13,3,1,1
3,3,4,71,13,3,1,1
3,3,4,72,13,3,1,1
3,3,4,73,13,3,1,1
3,3,4,74,13,3,1,1
3,3,4,75,13,3,1,1
3,3,4,76,13,3,1,1
3,3,4,77,13,3,1,1
3,3,4,78,13,3,1,1
3,3,4,79,13,3,1,1
3,3,4,80,13,3,1,1
3,3,4,81,13,3,1,1
3,3,4,82,13,3,1,1
3,3,4,83,13,3,1,1
3,3,4,84,13,3,1,1
3,3,4,85,13,3,1,1
3,3,4,86,13,3,1,1
3,3,4,87,13,3,1,1
3,3,4,88,13,3,1,1
3,3,4,89,13,3,1,1
3,3,4,90,13,3,1,1
3,3,4,91,13,3,1,1
3,3,4,92,13,3,1,1
3,3,4,93,13,3,1,1
3,3,4,94,13,3,1,1
3,3,4,95,13,3,1,1
3,3,4,96,13,3,1,1
3,3,4,97,13,3,1,1
3,3,4,98,13,3,1,1
3,3,4,99,13,3,1,1
3,3,4,100,13,3,1,1
3,3,5,1,13,3,1,1
3,3,5,2,13,3,1,1
3,3,5,3,13,3,1,1
3,3,5,4,13,3,1,1
3,3,5,5,13,3,1,1
3,3,5,6,13,3,1,1
3,3,5,7,13,3,1,1
3,3,5,8,13,3,1,1
3,3,5,9,13,3,1,1
3,3,5,10,13,3,1,1
3,3,5,11,13,3,1,1
3,3,5,12,13,3,1,1
3,3,5,13,13,3,1,1
3,3,5,14,13,3,1,1
3,3,5,15,13,3,1,1
3,3,5,16,13,3,1,1
3,3,5,17,13,3,1,1
3,3,5,18,13,3,1,1
3,3,5,19,13,3,1,1
3,3,5,20,13,3,1,1
3,3,5,21,13,3,1,1
3,3,5,22,13,3,1,1
3,3,5,23,13,3,1,1
3,3,5,24,13,3,1,1
3,3,5,25,13,3,1,1
3,3,5,26,13,3,1,1
3,3,5,27,13,3,1,1
3,3,5,28,13,3,1,1
3,3,5,29,13,3,1,1
3,3,5,30,13,3,1,1
3,3,5,31,13,3,1,1
3,3,5,32,13,3,1,1
3,3,5,33,13,3,1,1
3,3,5,34,13,3,1,1
3,3,5,35,13,3,1,1
3,3,5,36,13,3,1,1
3,3,5,37,13,3,1,1
3,3,5,38,13,3,1,1
3,3,5,39,13,3,1,1
3,3,5,40,13,3,1,1
3,3,5,41,13,3,1,1
3,3,5,42,13,3,1,1
3,3,5,43,13,3,1,1
3,3,5,44,13,3,1,1
3,3,5,45,13,3,1,1
3,3,5,46,13,3,1,1
3,3,5,47,13,3,1,1
3,3,5,48,13,3,1,1
3,3,5,49,13,3,1,1
3,3,5,50,13,3,1,1
3,3,5,51,13,3,1,1
3,3,5,52,13,3,1,1
3,3,5,53,13,3,1,1
3,3,5,54,13,3,1,1
3,3,5,55,13,3,1,1
3,3,5,56,13,3,1,1
3,3,5,57,13,3,1,1
3,3,5,58,13,3,1,1
3,3,5,59,13,3,1,1
3,3,5,60,13,3,1,1
3,3,5,61,13,3,1,1
3,3,5,62,13,3,1,1
3,3,5,63,13,3,1,1
3,3,5,64,13,3,1,1
3,3,5,65,13,3,1,1
3,3,5,66,13,3,1,1
3,3,5,67,13,3,1,1
3,3,5,68,13,3,1,1
3,3,5,69,13,3,1,1
3,3,5,70,13,3,1,1
3,3,5,71,13,3,1,1
3,3,5,72,13,3,1,1
3,3,5,73,13,3,1,1
3,3,5,74,13,3,1,1
3,3,5,75,13,3,1,1
3,3,5,76,13,3,1,1
3,3,5,77,13,3,1,1
3,3,5,78,13,3,1,1
3,3,5,79,13,3,1,1
3,3,5,80,13,3,1,1
3,3,5,81,13,3,1,1
3,3,5,82,13,3,1,1
3,3,5,83,13,3,1,1
3,3,5,84,13,3,1,1
3,3,5,85,13,3,1,1
3,3,5,86,13,3,1,1
3,3,5,87,13,3,1,1
3,3,5,88,13,3,1,1
3,3,5,89,13,3,1,1
3,3,5,90,13,3,1,1
3,3,5,91,13,3,1,1
3,3,5,92,13,3,1,1
3,3,5,93,13,3,1,1
3,3,5,94,13,3,1,1
3,3,5,95,13,3,1,1
3,3,5,96,13,3,1,1
3,3,5,97,13,3,1,1
3,3,5,98,13,3,1,1
3,3,5,99,13,3,1,1
3,3,5,100,13,3,1,1
3,4,1,1,13,2,1,1
3,4,1,2,13,2,1,1
3,4,1,3,13,2,1,1
3,4,1,4,13,2,1,1
3,4,1,5,13,2,1,1
3,4,1,6,13,2,1,1
3,4,1,7,13,2,1,1
3,4,1,8,13,2,1,1
3,4,1,9,13,2,1,1
3,4,1,10,13,2,1,1
3,4,1,11,13,2,1,1
3,4,1,12,13,2,1,1
3,4,1,13,13,2,1,1
3,4,1,14,13,2,1,1
3,4,1,15,13,2,1,1
3,4,1,16,13,2,1,1
3,4,1,17,13,2,1,1
3,4,1,18,13,2,1,1
3,4,1,19,13,2,1,1
3,4,1,20,13,2,1,1
3,4,1,21,13,2,1,1
3,4,1,22,13,2,1,1
3,4,1,23,13,2,1,1
3,4,1,24,13,2,1,1
3,4,1,25,13,2,1,1
3,4,1,26,13,2,1,1
3,4,1,27,13,2,1,1
3,4,1,28,13,2,1,1
3,4,1,29,13,2,1,1
3,4,1,30,13,2,1,1
3,4,1,31,13,2,1,1
3,4,1,32,13,2,1,1
3,4,1,33,13,2,1,1
3,4,1,34,13,2,1,1
3,4,1,35,13,2,1,1
3,4,1,36,13,2,1,1
3,4,1,37,13,2,1,1
3,4,1,38,13,2,1,1
3,4,1,39,13,2,1,1
3,4,1,40,13,2,1,1
3,4,1,41,13,2,1,1
3,4,1,42,13,2,1,1
3,4,1,43,13,2,1,1
3,4,1,44,13,2,1,1
3,4,1,45,13,2,1,1
3,4,1,46,13,2,1,1
3,4,1,47,13,2,1,1
3,4,1,48,13,2,1,1
3,4,1,49,13,2,1,1
3,4,1,50,13,2,1,1
3,4,1,51,13,2,1,1
3,4,1,52,13,2,1,1
3,4,1,53,13,2,1,1
3,4,1,54,13,2,1,1
3,4,1,55,13,2,1,1
3,4,1,56,13,2,1,1
3,4,1,57,13,2,1,1
3,4,1,58,13,2,1,1
3,4,1,59,13,2,1,1
3,4,1,60,13,2,1,1
3,4,1,61,13,2,1,1
3,4,1,62,13,2,1,1
3,4,1,63,13,2,1,1
3,4,1,64,13,2,1,1
3,4,1,65,13,2,1,1
3,4,1,66,13,2,1,1
3,4,1,67,13,2,1,1
3,4,1,68,13,2,1,1
3,4,1,69,13,2,1,1
3,4,1,70,13,2,1,1
3,4,1,71,13,2,1,1
3,4,1,72,13,2,1,1
3,4,1,73,13,2,1,1
3,4,1,74,13,2,1,1
3,4,1,75,13,2,1,1
3,4,1,76,13,2,1,1
3,4,1,77,13,2,1,1
3,4,1,78,13,2,1,1
3,4,1,79,13,2,1,1
3,4,1,80,13,2,1,1
3,4,1,81,13,2,1,1
3,4,1,82,13,2,1,1
3,4,1,83,13,2,1,1
3,4,1,84,13,2,1,1
3,4,1,85,13,2,1,1
3,4,1,86,13,2,1,1
3,4,1,87,13,2,1,1
3,4,1,88,13,2,1,1
3,4,1,89,13,2,1,1
3,4,1,90,13,2,1,1
3,4,1,91,13,2,1,1
3,4,1,92,13,2,1,1
3,4,1,93,13,2,1,1
3,4,1,94,13,2,1,1
3,4,1,95,13,2,1,1
3,4,1,96,13,2,1,1
3,4,1,97,13,2,1,1
3,4,1,98,13,2,1,1
3,4,1,99,13,2,1,1
3,4,1,100,13,2,1,1
3,4,2,1,13,2,1,1
3,4,2,2,13,2,1,1
3,4,2,3,13,2,1,1
3,4,2,4,13,2,1,1
3,4,2,5,13,2,1,1
3,4,2,6,13,2,1,1
3,4,2,7,13,2,1,1
3,4,2,8,13,2,1,1
3,4,2,9,13,2,1,1
3,4,2,10,13,2,1,1
3,4,2,11,13,2,1,1
3,4,2,12,13,2,1,1
3,4,2,13,13,2,1,1
3,4,2,14,13,2,1,1
3,4,2,15,13,2,1,1
3,4,2,16,13,2,1,1
3,4,2,17,13,2,1,1
3,4,2,18,13,2,1,1
3,4,2,19,13,2,1,1
3,4,2,20,13,2,1,1
3,4,2,21,13,2,1,1
3,4,2,22,13,2,1,1
3,4,2,23,13,2,1,1
3,4,2,24,13,2,1,1
3,4,2,25,13,2,1,1
3,4,2,26,13,2,1,1
3,4,2,27,13,2,1,1
3,4,2,28,13,2,1,1
3,4,2,29,13,2,1,1
3,4,2,30,13,2,1,1
3,4,2,31,13,2,1,1
3,4,2,32,13,2,1,1
3,4,2,33,13,2,1,1
3,4,2,34,13,2,1,1
3,4,2,35,13,2,1,1
3,4,2,36,13,2,1,1
3,4,2,37,13,2,1,1
3,4,2,38,13,2,1,1
3,4,2,39,13,2,1,1
3,4,2,40,13,2,1,1
3,4,2,41,13,2,1,1
3,4,2,42,13,2,1,1
3,4,2,43,13,2,1,1
3,4,2,44,13,2,1,1
3,4,2,45,13,2,1,1
3,4,2,46,13,2,1,1
3,4,2,47,13,2,1,1
3,4,2,48,13,2,1,1
3,4,2,49,13,2,1,1
3,4,2,50,13,2,1,1
3,4,2,51,13,2,1,1
3,4,2,52,13,2,1,1
3,4,2,53,13,2,1,1
3,4,2,54,13,2,1,1
3,4,2,55,13,2,1,1
3,4,2,56,13,2,1,1
3,4,2,57,13,2,1,1
3,4,2,58,13,2,1,1
3,4,2,59,13,2,1,1
3,4,2,60,13,2,1,1
3,4,2,61,13,2,1,1
3,4,2,62,13,2,1,1
3,4,2,63,13,2,1,1
3,4,2,64,13,2,1,1
3,4,2,65,13,2,1,1
3,4,2,66,13,2,1,1
3,4,2,67,13,2,1,1
3,4,2,68,13,2,1,1
3,4,2,69,13,2,1,1
3,4,2,70,13,2,1,1
3,4,2,71,13,2,1,1
3,4,2,72,13,2,1,1
3,4,2,73,13,2,1,1
3,4,2,74,13,2,1,1
3,4,2,75,13,2,1,1
3,4,2,76,13,2,1,1
3,4,2,77,13,2,1,1
3,4,2,78,13,2,1,1
3,4,2,79,13,2,1,1
3,4,2,80,13,2,1,1
3,4,2,81,13,2,1,1
3,4,2,82,13,2,1,1
3,4,2,83,13,2,1,1
3,4,2,84,13,2,1,1
3,4,2,85,13,2,1,1
3,4,2,86,13,2,1,1
3,4,2,87,13,2,1,1
3,4,2,88,13,2,1,1
3,4,2,89,13,2,1,1
3,4,2,90,13,2,1,1
3,4,2,91,13,2,1,1
3,4,2,92,13,2,1,1
3,4,2,93,13,2,1,1
3,4,2,94,13,2,1,1
3,4,2,95,13,2,1,1
3,4,2,96,13,2,1,1
3,4,2,97,13,2,1,1
3,4,2,98,13,2,1,1
3,4,2,99,13,2,1,1
3,4,2,100,13,2,1,1
3,4,3,1,13,3,1,1
3,4,3,2,13,3,1,1
3,4,3,3,13,3,1,1
3,4,3,4,13,3,1,1
3,4,3,5,13,3,1,1
3,4,3,6,13,3,1,1
3,4,3,7,13,3,1,1
3,4,3,8,13,3,1,1
3,4,3,9,13,3,1,1
3,4,3,10,13,3,1,1
3,4,3,11,13,3,1,1
3,4,3,12,13,3,1,1
3,4,3,13,13,3,1,1
3,4,3,14,13,3,1,1
3,4,3,15,13,3,1,1
3,4,3,16,13,3,1,1
3,4,3,17,13,3,1,1
3,4,3,18,13,3,1,1
3,4,3,19,13,3,1,1
3,4,3,20,13,3,1,1
3,4,3,21,13,3,1,1
3,4,3,22,13,3,1,1
3,4,3,23,13,3,1,1
3,4,3,24,13,3,1,1
3,4,3,25,13,3,1,1
3,4,3,26,13,3,1,1
3,4,3,27,13,3,1,1
3,4,3,28,13,3,1,1
3,4,3,29,13,3,1,1
3,4,3,30,13,3,1,1
3,4,3,31,13,3,1,1
3,4,3,32,13,3,1,1
3,4,3,33,13,3,1,1
3,4,3,34,13,3,1,1
3,4,3,35,13,3,1,1
3,4,3,36,13,3,1,1
3,4,3,37,13,3,1,1
3,4,3,38,13,3,1,1
3,4,3,39,13,3,1,1
3,4,3,40,13,3,1,1
3,4,3,41,13,3,1,1
3,4,3,42,13,3,1,1
3,4,3,43,13,3,1,1
3,4,3,44,13,3,1,1
3,4,3,45,13,3,1,1
3,4,3,46,13,3,1,1
3,4,3,47,13,3,1,1
3,4,3,48,13,3,1,1
3,4,3,49,13,3,1,1
3,4,3,50,13,3,1,1
3,4,3,51,13,3,1,1
3,4,3,52,13,3,1,1
3,4,3,53,13,3,1,1
3,4,3,54,13,3,1,1
3,4,3,55,13,3,1,1
3,4,3,56,13,3,1,1
3,4,3,57,13,3,1,1
3,4,3,58,13,3,1,1
3,4,3,59,13,3,1,1
3,4,3,60,13,3,1,1
3,4,3,61,13,3,1,1
3,4,3,62,13,3,1,1
3,4,3,63,13,3,1,1
3,4,3,64,13,3,1,1
3,4,3,65,13,3,1,1
3,4,3,66,13,3,1,1
3,4,3,67,13,3,1,1
3,4,3,68,13,3,1,1
3,4,3,69,13,3,1,1
3,4,3,70,13,3,1,1
3,4,3,71,13,3,1,1
3,4,3,72,13,3,1,1
3,4,3,73,13,3,1,1
3,4,3,74,13,3,1,1
3,4,3,75,13,3,1,1
3,4,3,76,13,3,1,1
3,4,3,77,13,3,1,1
3,4,3,78,13,3,1,1
3,4,3,79,13,3,1,1
3,4,3,80,13,3,1,1
3,4,3,81,13,3,1,1
3,4,3,82,13,3,1,1
3,4,3,83,13,3,1,1
3,4,3,84,13,3,1,1
3,4,3,85,13,3,1,1
3,4,3,86,13,3,1,1
3,4,3,87,13,3,1,1
3,4,3,88,13,3,1,1
3,4,3,89,13,3,1,1
3,4,3,90,13,3,1,1
3,4,3,91,13,3,1,1
3,4,3,92,13,3,1,1
3,4,3,93,13,3,1,1
3,4,3,94,13,3,1,1
3,4,3,95,13,3,1,1
3,4,3,96,13,3,1,1
3,4,3,97,13,3,1,1
3,4,3,98,13,3,1,1
3,4,3,99,13,3,1,1
3,4,3,100,13,3,1,1
3,4,4,1,13,3,1,1
3,4,4,2,13,3,1,1
3,4,4,3,13,3,1,1
3,4,4,4,13,3,1,1
3,4,4,5,13,3,1,1
3,4,4,6,13,3,1,1
3,4,4,7,13,3,1,1
3,4,4,8,13,3,1,1
3,4,4,9,13,3,1,1
3,4,4,10,13,3,1,1
3,4,4,11,13,3,1,1
3,4,4,12,13,3,1,1
3,4,4,13,13,3,1,1
3,4,4,14,13,3,1,1
3,4,4,15,13,3,1,1
3,4,4,16,13,3,1,1
3,4,4,17,13,3,1,1
3,4,4,18,13,3,1,1
3,4,4,19,13,3,1,1
3,4,4,20,13,3,1,1
3,4,4,21,13,3,1,1
3,4,4,22,13,3,1,1
3,4,4,23,13,3,1,1
3,4,4,24,13,3,1,1
3,4,4,25,13,3,1,1
3,4,4,26,13,3,1,1
3,4,4,27,13,3,1,1
3,4,4,28,13,3,1,1
3,4,4,29,13,3,1,1
3,4,4,30,13,3,1,1
3,4,4,31,13,3,1,1
3,4,4,32,13,3,1,1
3,4,4,33,13,3,1,1
3,4,4,34,13,3,1,1
3,4,4,35,13,3,1,1
3,4,4,36,13,3,1,1
3,4,4,37,13,3,1,1
3,4,4,38,13,3,1,1
3,4,4,39,13,3,1,1
3,4,4,40,13,3,1,1
3,4,4,41,13,3,1,1
3,4,4,42,13,3,1,1
3,4,4,43,13,3,1,1
3,4,4,44,13,3,1,1
3,4,4,45,13,3,1,1
3,4,4,46,13,3,1,1
3,4,4,47,13,3,1,1
3,4,4,48,13,3,1,1
3,4,4,49,13,3,1,1
3,4,4,50,13,3,1,1
3,4,4,51,13,3,1,1
3,4,4,52,13,3,1,1
3,4,4,53,13,3,1,1
3,4,4,54,13,3,1,1
3,4,4,55,13,3,1,1
3,4,4,56,13,3,1,1
3,4,4,57,13,3,1,1
3,4,4,58,13,3,1,1
3,4,4,59,13,3,1,1
3,4,4,60,13,3,1,1
3,4,4,61,13,3,1,1
3,4,4,62,13,3,1,1
3,4,4,63,13,3,1,1
3,4,4,64,13,3,1,1
3,4,4,65,13,3,1,1
3,4,4,66,13,3,1,1
3,4,4,67,13,3,1,1
3,4,4,68,13,3,1,1
3,4,4,69,13,3,1,1
3,4,4,70,13,3,1,1
3,4,4,71,13,3,1,1
3,4,4,72,13,3,1,1
3,4,4,73,13,3,1,1
3,4,4,74,13,3,1,1
3,4,4,75,13,3,1,1
3,4,4,76,13,3,1,1
3,4,4,77,13,3,1,1
3,4,4,78,13,3,1,1
3,4,4,79,13,3,1,1
3,4,4,80,13,3,1,1
3,4,4,81,13,3,1,1
3,4,4,82,13,3,1,1
3,4,4,83,13,3,1,1
3,4,4,84,13,3,1,1
3,4,4,85,13,3,1,1
3,4,4,86,13,3,1,1
3,4,4,87,13,3,1,1
3,4,4,88,13,3,1,1
3,4,4,89,13,3,1,1
3,4,4,90,13,3,1,1
3,4,4,91,13,3,1,1
3,4,4,92,13,3,1,1
3,4,4,93,13,3,1,1
3,4,4,94,13,3,1,1
3,4,4,95,13,3,1,1
3,4,4,96,13,3,1,1
3,4,4,97,13,3,1,1
3,4,4,98,13,3,1,1
3,4,4,99,13,3,1,1
3,4,4,100,13,3,1,1
3,4,5,1,13,3,1,1
3,4,5,2,13,3,1,1
3,4,5,3,13,3,1,1
3,4,5,4,13,3,1,1
3,4,5,5,13,3,1,1
3,4,5,6,13,3,1,1
3,4,5,7,13,3,1,1
3,4,5,8,13,3,1,1
3,4,5,9,13,3,1,1
3,4,5,10,13,3,1,1
3,4,5,11,13,3,1,1
3,4,5,12,13,3,1,1
3,4,5,13,13,3,1,1
3,4,5,14,13,3,1,1
3,4,5,15,13,3,1,1
3,4,5,16,13,3,1,1
3,4,5,17,13,3,1,1
3,4,5,18,13,3,1,1
3,4,5,19,13,3,1,1
3,4,5,20,13,3,1,1
3,4,5,21,13,3,1,1
3,4,5,22,13,3,1,1
3,4,5,23,13,3,1,1
3,4,5,24,13,3,1,1
3,4,5,25,13,3,1,1
3,4,5,26,13,3,1,1
3,4,5,27,13,3,1,1
3,4,5,28,13,3,1,1
3,4,5,29,13,3,1,1
3,4,5,30,13,3,1,1
3,4,5,31,13,3,1,1
3,4,5,32,13,3,1,1
3,4,5,33,13,3,1,1
3,4,5,34,13,3,1,1
3,4,5,35,13,3,1,1
3,4,5,36,13,3,1,1
3,4,5,37,13,3,1,1
3,4,5,38,13,3,1,1
3,4,5,39,13,3,1,1
3,4,5,40,13,3,1,1
3,4,5,41,13,3,1,1
3,4,5,42,13,3,1,1
3,4,5,43,13,3,1,1
3,4,5,44,13,3,1,1
3,4,5,45,13,3,1,1
3,4,5,46,13,3,1,1
3,4,5,47,13,3,1,1
3,4,5,48,13,3,1,1
3,4,5,49,13,3,1,1
3,4,5,50,13,3,1,1
3,4,5,51,13,3,1,1
3,4,5,52,13,3,1,1
3,4,5,53,13,3,1,1
3,4,5,54,13,3,1,1
3,4,5,55,13,3,1,1
3,4,5,56,13,3,1,1
3,4,5,57,13,3,1,1
3,4,5,58,13,3,1,1
3,4,5,59,13,3,1,1
3,4,5,60,13,3,1,1
3,4,5,61,13,3,1,1
3,4,5,62,13,3,1,1
3,4,5,63,13,3,1,1
3,4,5,64,13,3,1,1
3,4,5,65,13,3,1,1
3,4,5,66,13,3,1,1
3,4,5,67,13,3,1,1
3,4,5,68,13,3,1,1
3,4,5,69,13,3,1,1
3,4,5,70,13,3,1,1
3,4,5,71,13,3,1,1
3,4,5,72,13,3,1,1
3,4,5,73,13,3,1,1
3,4,5,74,13,3,1,1
3,4,5,75,13,3,1,1
3,4,5,76,13,3,1,1
3,4,5,77,13,3,1,1
3,4,5,78,13,3,1,1
3,4,5,79,13,3,1,1
3,4,5,80,13,3,1,1
3,4,5,81,13,3,1,1
3,4,5,82,13,3,1,1
3,4,5,83,13,3,1,1
3,4,5,84,13,3,1,1
3,4,5,85,13,3,1,1
3,4,5,86,13,3,1,1
